energy_N,entropy_N,kurtosis_N,maximum_N,mean_N,meanAbsoluteDeviation_N,median_N,minimum_N,range_N,rootMeanSquare_N,skewness_N,standardDeviation_N,uniformity_N,variance_N,energy_P,entropy_P,kurtosis_P,maximum_P,mean_P,meanAbsoluteDeviation_P,median_P,minimum_P,range_P,rootMeanSquare_P,skewness_P,standardDeviation_P,uniformity_P,variance_P,compactness1,compactness2,sphericalDisproportion,sphericity,area,surfaceArea,surfaceVolumeRatio,volume,diameter,energy0_N,entropy0_N,inertia0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,energy135_N,entropy135_N,inertia135_N,homogeneity135_N,correlation135_N,shade135_N,promenance135_N,variance135_N,idm135_N,energy45_N,entropy45_N,inertia45_N,homogeneity45_N,correlation45_N,shade45_N,promenance45_N,variance45_N,idm45_N,energy90_N,entropy90_N,inertia90_N,homogeneity90_N,correlation90_N,shade90_N,promenance90_N,variance90_N,idm90_N,energy0_P,entropy0_P,inertia0_P,homogeneity0_P,correlation0_P,shade0_P,promenance0_P,variance0_P,idm0_P,energy135_P,entropy135_P,inertia135_P,homogeneity135_P,correlation135_P,shade135_P,promenance135_P,variance135_P,idm135_P,energy45_P,entropy45_P,inertia45_P,homogeneity45_P,correlation45_P,shade45_P,promenance45_P,variance45_P,idm45_P,energy90_P,entropy90_P,inertia90_P,homogeneity90_P,correlation90_P,shade90_P,promenance90_P,variance90_P,idm90_P,differenceends,sumvalues,sumsquares,sumlogs,amean,gmean,pvariance,svariance,sd,kurtosis,skewness,scm,diameter_mm,class
5827252,3.66386752946386,-0.2889837045876,255,216.974358974359,44.974358974359,255,76,179,223.171621514862,-1.07162532502505,52.452024308995,0.285265541675798,2751.21485411141,1247665,6.38248642836146,0.711381820129223,138,39.6517690875233,21.6264438965353,36,1,137,48.2016442690712,0.941296785482101,27.4324095019178,0.014408622286029,752.537091080909,48.2382093933332,24.0843272696243,0.346275549143998,0.030769230769231,32.5,93.8558904327516,0.380116959064327,85.5,7.21110255092798,-257879816,-6901871.50236065,10268,524167.390376291,0.199999999723623,-1.58238289756518E+016,8.42459070571814E+019,743043711602.8,12.4853236883813,-1320851016,-21401720.4824118,38360,1570421.06797647,0.128481643015863,-8.55985840459933E+017,1.36380987488278E+022,13497306719324.6,33.4724102586889,563109906,-43772235.4063754,84360,3138758.18411311,0.088459756798654,-1.03983841044489E+019,3.29424775357048E+023,82739454701868.5,61.936922846376,596565176,-76224890.738404,145288,5359741.86011489,0.067258941680618,-7.17325472203093E+019,3.82156703892958E+024,339493380401426,97.0208284555431,-827720882,-6896143.84933716,3380,523933.207936508,0.199999999780554,-4.22396073421822E+015,1.44797099248591E+019,308049063938,190.599969176267,4028028,-21383952.1119694,11528,1569672.23095238,0.128481643047754,-2.28494041449242E+017,2.34403933297965E+021,5595677154609.2,549.3326798287,691981956,-43736039.8042149,25120,3137176.45952381,0.088459756806932,-2.77571041440292E+018,5.66196686995473E+022,34301900840772.6,1073.04089039349,2461240240,-76162327.4322149,44200,5356969.68015873,0.067582895175477,-1.98807149060255E+019,6.90965551839625E+023,144240785888757,1799.29677207142,216,45065,6570659,-9.22337203685478,128.390313390314,0,2235.75363836332,2242.1415059015,47.3512566454313,-0.916481633514818,-0.018255338017929,784749.527065527,4.1484375,0
3959074,4.85434284081137,-1.34234658038147,255,207.168539325843,34.979421790178,207,138,117,210.912250777639,-0.168191740231839,39.7864286920736,0.08572149981063,1582.95990806946,8192097,5.73306273104912,0.445202330403482,176,127.876767676768,11.1320885623916,127,96,80,128.645601981144,0.437954980685631,14.057824685031,0.022075298438935,197.622434875067,62.7660911696879,95.1818539391592,0.219019078194755,0.040816326530612,24.5,111.862401220656,0.220224719101124,111.25,6.70820393249937,-197094992,-6902445.49925239,11754,524171.973315573,0.199999999325403,-5082149503222919,1.85294824048224E+019,348474978363.4,9.78110139915769,-996480116,-21403583.4594098,38114,1570444.4733239,0.128481642973064,-2.74917530241088E+017,2.99963423521689E+021,6330009362253.88,32.2168557353765,-2824213108,-43776006.3796546,81300,3138810.36546509,0.088459756789046,-3.33965579711764E+018,7.24553950538324E+022,38803409717154.2,59.2054120344981,-1680546738,-76231223.32009,136230,5359839.00668498,0.06744434797519,-2.35369817699728E+019,8.65173866179026E+023,161458830002874,105.986942241089,-963778664,-6895344.25358426,17668,523869.783405483,0.199999999908114,-1.86313797372756E+017,2.25662842439103E+021,3845652079892.4,160.686447485525,-716949694,-21381361.4637384,63476,1569409.84069264,0.128481643064245,-1.00785957426409E+019,3.65312968792596E+023,69855844524332.9,466.932012270736,-1388005622,-43730705.1921722,138232,3136614.32669553,0.088459756810707,-1.22433228438689E+020,8.82404104129851E+024,428221319089453,901.301527064954,-2155155490,-76153656.2493492,237344,5356117.17041847,0.067510083974831,-8.6949542349947E+020,1.06457996266472E+026,1790721374943494,1485.11273208625,114,39239,5029973,1525.22048952799,123.393081761006,121.060551684842,591.672530754322,593.539005614745,24.3626559638875,-0.287242699016843,0.49686976541422,188151.864779874,3.75,0
6074051,6.87972432175474,-0.759830412711701,252,155.552036199095,48.7991646362687,163,3,249,165.784177969909,-0.416712120948016,57.4708879498493,0.009725435597142,3302.90296174413,1689664,5.8811829566996,1.54765776722932,103,34.0909090909091,12.8180258849213,31,1,102,38.0671970636308,1.16947395016847,16.9460229584545,0.021377567382293,287.167694108467,124.967992755828,21.6709853579886,0.358679960917622,0.015748031496063,63.5,177.038047616449,0.286681715575621,221.5,11.6619037896906,-331693674,-5060249.28297077,11814,392921.211421911,0.249999999664351,-2.94337935595208E+016,1.96911582643903E+020,1099920328247.25,34.2760829842896,212986570,-15703282.5949245,38894,1177221.21868964,0.160602058604147,-1.59368698340652E+018,3.1886814631761E+022,20034943707706.3,102.219062804467,-1455176162,-32133568.6442554,80148,2352886.59355644,0.110574699063793,-1.94219709067798E+019,7.71576642955206E+023,123491279758781,197.478477891436,-3467370864,-56481324.7333916,129378,4050516.43758741,0.085448214215369,-1.40611481622892E+020,9.4750718912623E+024,527245790207232,363.851316054714,-1451158318,-5048422.1205046,5738,392447.280952381,0.249999999781754,-1.90021236802592E+016,1.09870000263007E+020,821608956640.25,388.246465874722,-1193059266,-15667249.6888676,17390,1175748.38095238,0.16060205864733,-1.02886627861361E+018,1.77917641811099E+022,14965528741126.6,1205.24585074464,-263965960,-32061362.2153456,34736,2349937.02380952,0.110574699074937,-1.25386046121006E+019,4.30513674012283E+023,92244446728726.9,2448.15882552759,-2286867606,-56356964.9751961,57530,4045573.9,0.085849899801559,-9.42208617317158E+019,5.55986546224978E+024,403487425284345,4139.10347143963,148,36228,3870928,-9.22337203685478,93.8549222797927,0,1219.56444468308,1222.7321445394,34.9675870562925,-0.93995457374191,-0.30712455019158,470751.875647668,6.66015625,0
11872998,6.77028932154005,-0.452889052155242,252,171.434903047092,50.5627795980694,202,24,228,181.353773425683,-0.919611152251701,59.2366890866539,0.012515250803785,3508.98533394891,3263421,6.08304345780575,1.79134631708048,120,36.7671159029649,15.1254646507941,32,1,119,41.9434929848908,1.29972513542829,20.1904817267223,0.018545927448943,407.655552357109,204.518724036062,29.026751458766,0.325387242804053,0.0125,80,245.86089888034,0.220689655172414,362.5,12.6491106406735,-716740910,-6896653.15635934,18410,523910.129614829,0.199999999906584,-1.9332203941638E+017,2.37051034993985E+021,3941494187079.4,82.2176958242255,704334312,-21386043.318144,56034,1569646.40064935,0.128481643061053,-1.04577047151607E+019,3.83748675089223E+023,71596805721384.3,232.359463097261,2689171788,-43740410.5580363,124768,3137161.00723165,0.088459756809471,-1.27038585792722E+020,9.26935079137309E+024,438893535595394,455.311162601333,2958279748,-76170433.8643102,212994,5357039.10251415,0.067454784186689,-8.96418574394193E+020,1.10864342771403E+026,1.82765721434501E+015,767.510347878082,731787724,-6873637.75969553,13556,522811.973809524,0.199999999923245,-1.64009735210627E+017,1.90382137919298E+021,3532263263038.8,656.161587976382,-940753640,-21315903.6206815,42092,1566230.1,0.128481643073111,-8.87206341568852E+018,3.08199009644556E+023,64163171426263,2022.50697721504,341333904,-43599184.4294911,86412,3130185.22142857,0.08845975681303,-1.07776459640462E+020,7.44446801578139E+024,393324826232302,4098.78897476065,854035116,-75932154.5961829,140720,5345611.16190476,0.067383607770594,-7.54252232413078E+020,8.8052624947112E+025,1.62909722557612E+015,6937.04410524586,142,47601,5279585,2142.16529540563,101.278723404255,95.3732843392035,975.779760072429,977.860313931859,31.2707581285113,-0.98692591356855,-0.366126329054583,458616.487234041,7.265625,0
3807134,6.66428777662136,-1.29460128617896,253,139.628205128205,61.5128205128205,140.5,8,245,156.220053540527,-0.134182595681188,70.2875401199422,0.011423405654175,4940.33829611249,1279156,5.59038308014442,-0.160755343886899,73,39.3155080213904,10.1813606337041,38,6,67,41.3533747628664,0.422432247471483,12.8301404314176,0.024639680860191,164.612503489895,88.01357503345,9.79439624975823,0.467384289353279,0.015267175572519,65.5,140.141638245121,0.419871794871795,156,10.816653826392,-135198904,-3267455.83122791,4882,261973.588189588,0.333333332425437,-4.41890275931519E+015,1.63410410854029E+019,298737117233,36.6389976431469,-1755995144,-10151085.42812,17014,784885.193220669,0.214136090855645,-2.39629462387651E+017,2.64755181893767E+021,5466371836570.33,99.4108776224566,-1929291894,-20787128.2341788,36664,1568718.52791375,0.147432940214265,-2.93589562616513E+018,6.42518296362071E+022,34001916582876.4,191.875114062374,-200272100,-37210992.4249823,62830,2744022.59849595,0.117480790798856,-2.32350868542328E+019,8.76821560230221E+023,156104637297452,342.03918281901,-573299700,-3260629.47415989,2572,261734.2,0.333333332920403,-5508875005026290,2.1925239139622E+019,346036179645.333,224.660073260073,287296302,-10130087.8667416,8476,784085.566666667,0.214136091022649,-2.98736787613719E+017,3.55229582266349E+021,6331862855172.44,685.144932844933,301467970,-20744758.1562679,17436,1567069.1,0.147432940257848,-3.66006760273537E+018,8.62085139604171E+022,39385442376060.1,1400.74029304029,1309795994,-37136418.5982347,30264,2741147.33333333,0.117885816688725,-2.97936274162997E+019,1.22231235987512E+024,184137860800232,2416.5177045177,125,26174,2708864,1262.25281247089,92.4876325088339,86.5097641473049,1017.99543008403,1021.60534295667,31.9625615831502,-1.25547686660448,0.038734003621715,288092.706713781,6.0546875,0
18295691,7.3279873185541,-0.663928901334438,252,131.558760683761,38.7357892285775,125,31,221,139.809436086422,0.31936594813349,47.3430620835451,0.007147618525824,2241.36552744641,10308647,5.52533190187217,-0.445195712277705,71,42.5724801812004,9.35493660506516,42,6,65,44.11079216762,0.186263828294005,11.5486402114088,0.024579458390888,133.371090732569,531.466587701986,37.3688539009301,0.299109408435434,0.007194244604317,139,464.712897956215,0.14755838641189,942,17.7200451466694,1281946450,-10654014.3071317,21394,785350.201631701,0.142857142845721,-1.99426997569565E+018,5.20224605666853E+022,19112478995257.9,262.849268450365,967527888,-33004587.0487123,71402,2352830.35523365,0.091772599443635,-1.07765414065983E+020,8.41863861574305E+024,346083634257887,736.478701012209,398563502,-67460661.5998927,150652,4702467.93814519,0.063185538831701,-1.30432076490857E+021,2.02940115570137E+026,2.10821722502889E+015,1438.84608546286,990948440,-116372929.23092,249038,7964883.01845932,0.047381544900261,-8.74723001411937E+021,2.28672267576144E+027,8416509068008120,2488.03579751722,1586488408,-10596369.2104879,21674,782706.566666667,0.142857142852128,-6.99040254914153E+018,2.77001339301708E+023,44102429188489,2004.15248900111,1430100210,-32828578.4327803,67786,2344617.7,0.091772599446309,-3.77744054606151E+020,4.48262953145786E+025,798594938242057,6045.98402726801,6536688,-67104719.0864085,139648,4685551.93333333,0.063185538832409,-4.57196233690509E+021,1.08058487483779E+027,4864753597321685,12143.0724516978,-1019262252,-115767858.358518,234682,7936562.33333333,0.047494699472701,-3.12338476860166E+022,1.24828587178316E+028,1.96587608246802E+016,20325.8728158054,120,91754,9081620,4427.28225642618,93.3407934893184,90.3641544110757,526.173788587059,526.709607109042,22.9501548384546,-0.728710286543017,0.036748716673345,517228.834181077,10.29296875,1
12341067,6.92117391994199,-0.823887552952415,250,177.728021978022,41.8648110131626,192,53,197,184.130470644541,-0.538740894667242,48.1991985283612,0.009630479410699,2323.16273877638,7875844,6.44684544001268,-0.588639373311668,127,65.3176470588236,20.7209178655981,59,17,110,69.8332556260359,0.59757547167949,24.7116712470709,0.013313652004716,610.666695823309,206.775482370253,7.77804215157323,0.504711541250822,0.008,125,247.666220768825,0.34106412005457,366.5,15.2643375224737,-579831976,-5056902.20700717,30584,392719.747030747,0.249999999761145,-2.04230172819392E+017,2.60597041031587E+021,4001385003993,79.7100450664791,-1025753738,-15693242.2294137,95552,1176619.10523643,0.16060205863226,-1.10580027816302E+019,4.21996999032432E+023,72884845845384.3,236.526974949889,-645124270,-32113440.3777427,193836,2351668.66488789,0.110574699070831,-1.34761851440874E+020,1.02112121317708E+025,449247226387125,466.263236498542,-2664287268,-56447796.7460941,306092,4048527.68846986,0.085420292888988,-9.73152607882975E+020,1.24960932978712E+026,1.91486593915292E+015,818.828881338218,-2020452674,-5040999.01217201,15704,392111.573809524,0.249999999931933,-4.93955517173874E+017,8.46044861053329E+021,7209784743254.5,489.631661851621,-4140920224,-15643941.2499045,52016,1174596.58809524,0.160602058661998,-2.67451251279539E+019,1.37004010778201E+024,131325541187299,1410.15498730916,-4293163978,-32014118.226434,105480,2347542.68571429,0.110574699077971,-3.25937934114309E+020,3.31513499457292E+025,809463674734980,2814.86180468581,-4808484760,-56274960.477872,177592,4041357.27857143,0.085881840869472,-2.4565801137101E+021,4.29867207374974E+026,3547571860607368,4877.88712577606,95,39347,4458593,1688.84598833815,108.693370165746,106.199607163321,502.306530630933,503.697961463706,22.4432163796481,-0.928411529724491,-0.272371497652417,181834.964088398,7.87109375,1
2937804,6.4018396079298,-1.1653308121597,238,143.11811023622,44.763841527683,134,60,178,152.093112798147,0.251676642802214,51.6773589816768,0.012958025916052,2670.54943132109,4969576,5.11773905491311,3.52800261571949,125,75.4556074766355,7.68459035723638,74,60,65,76.1943530666961,1.45595861185698,10.5906453858592,0.035243252685824,112.16176968902,89.5650963882063,30.2583785195919,0.320911132280257,0.021978021978022,45.5,141.783800632582,0.286614173228346,158.75,11.180339887499,-218549392,-5061973.01914503,11652,393016.050777,0.249999998938481,-5126116759170648,1.91511241708364E+019,343022596891,22.4512935169443,765270266,-15708425.86313,37952,1177482.09179154,0.160602058518511,-2.77552584321899E+017,3.101231148623E+021,6248123805148.75,56.7319698548442,98629690,-32143927.3932795,77648,2353412.81580642,0.110574699045877,-3.38248242515251E+018,7.50415976565609E+022,38512152350608.2,108.816088781287,163956794,-56499237.5207549,125172,4051383.18030858,0.085229262477501,-2.40030860098716E+019,8.96891276456685E+023,162301238064419,187.256714556278,-1324314388,-5050175.12295184,12994,392448.642857143,0.249999999888148,-1.76492223465912E+017,2.14508103923353E+021,3630341282195.25,260.487096184521,-594256460,-15672390.0946026,43002,1175668.70714286,0.16060205865537,-9.5561370006868E+018,3.47363028316015E+023,66126320037113.3,767.147157286624,1300018576,-32071197.1069516,89216,2349679.06666667,0.110574699076423,-1.16458888743966E+020,8.4052672922705E+024,407589060948085,1502.02297698275,2036917884,-56375294.5207606,148974,4045078.84761905,0.085359652901612,-8.36320847341653E+020,1.02089915343167E+026,1.7310373325644E+015,2485.50875530648,142,24166,2202514,-9.22337203685478,77.2076677316294,0,1075.76198593433,1079.20994101745,32.8513308865478,-0.778064695501191,0.176538878870799,336713.501597444,7.734375,1
53479927,6.52601890300505,1.05954125533399,232,188.04485852312,31.6086856502732,204,36,196,192.114971256314,-1.28596465952833,39.3492304448189,0.017320910020523,1548.36193659946,27000737,5.52504951957541,2.84498128974517,122,53.4601719846116,10.464532437,50,30,92,55.2727166566637,1.55768050660033,14.0394273399519,0.028006032089722,197.105520033788,2487.22977907028,43.0439714704128,0.285339933073419,0.002695417789757,371,1300.20357124195,0.084155608483611,4408.5,28.0178514522438,-290211958,-8741887.04817403,193940,653075.759163059,0.166666666641048,-2.60972078390958E+019,1.61938147230252E+024,105142653081140,262.096110391101,387168290,-27095235.5044384,592676,1956605.5044622,0.107068033970013,-1.41085060426417E+021,2.62098376639511E+026,1906398947765355,802.115806252783,-842210036,-55401206.7038657,1183792,3910677.87628482,0.073716462786981,-1.71021576929146E+022,6.32347389510281E+027,1.1643597101243E+016,1613.42971949091,-315803338,-95946956.7216245,1810160,6647008.94154179,0.055449346152497,-1.13813085591524E+023,7.02595789406494E+028,4.64193508843585E+016,2849.32203975446,1106524616,-8659775.71761234,56188,649286.838095238,0.16666666666246,-6.11539512765767E+019,5.04030097487144E+024,185495160696504,2616.98613125812,2516371726,-26846474.5740645,172660,1944872.45,0.107068033973169,-3.30606591080525E+021,8.1577733765407E+026,3.36331421121562E+015,7873.13490799331,3404046048,-54900826.9244083,348268,3886839.56190476,0.073716462787702,-4.00757248036385E+022,1.96817193835804E+028,2.05419099962329E+016,15673.2789937124,2580047826,-95093963.4001645,557576,6608237.85952381,0.055806914830045,-2.8031476781516E+023,2.33849885764873E+029,8.46099576283082E+016,25862.9485689861,82,82068,9257196,3549.11656477878,107.559633027523,104.745009792168,563.554438659564,564.294011413711,23.7548734244936,-1.24674052447171,-0.255273644369362,429992.036697248,19.7421875,1
4564203,6.15303924376059,-1.0411635777889,221,165.245161290323,40.0510301768991,182,71,150,171.599740581803,-0.642870314899049,46.4155904640151,0.016524453694069,2154.40703812317,2233035,5.97075743937464,1.29960724634504,134,56.8588235294118,17.8364013840831,50,27,107,61.2617335699864,1.30544361413732,22.8243232675215,0.020210437116023,520.949732620321,264.04072510035,13.9826011167296,0.415085290834973,0.008264462809917,121,291.506354649668,0.258547008547009,468,13.8924439894498,-62854044,-1541986.46576545,23596,130855.661926962,0.499999980773855,-1877735055449640,5.74582601742435E+018,153410889692,3.04394644349168,-584041068,-4800711.55969332,71436,392051.623559773,0.321204192543197,-1.02140051648305E+017,9.31897426461117E+020,2832735985430,9.30889498422707,-1955642288,-9844390.38573155,142788,783591.163542014,0.221149446756574,-1.26469667917037E+018,2.2748105724601E+022,17941806431491,18.5779343512976,-1740349968,-18580194.4599525,220180,1436132.63028638,0.191922199256927,-1.30898819785907E+019,4.30694343831123E+023,101495727185606,77.1605206211101,-188189370,-1537783.5136765,5944,130674.3,0.499999996694528,-3330296801482630,1.23353256908367E+019,224778762134,108.62443438914,-1218056088,-4787942.66096004,18244,391488.535714286,0.321204194078026,-1.81152663683921E+017,2.00062785859099E+021,4150545703607,329.28047939342,541244162,-9818502.80679436,36888,782435.559523809,0.221149447063307,-2.24302974005273E+018,4.88363775358421E+022,26288467496237.5,654.166985446985,1888423998,-18533092.8367041,59784,1434178.66825397,0.191922199325826,-2.32158390971958E+019,9.24628709042451E+023,148712290364773,1166.11990705638,71,16635,1702005,769.222002346033,99.0178571428572,97.3879410942962,326.446109693878,328.400876817793,18.1218342564375,-0.858604448324626,0.318761298307273,54842.9464285711,8.4609375,1
11593808,5.92608751385779,-0.935645892089483,255,204.78947368421,34.9093787099327,211,100,155,208.771991322836,-0.365079176937951,40.6599432257126,0.05039855277291,1653.23098311817,15138452,5.36382475582547,0.715580376205209,140,99.594414893617,9.48957743888643,96,79,61,100.326766649698,1.09642877925213,12.1041332598742,0.030207567055229,146.510041972792,187.240418039912,13.6485415912063,0.41844455163821,0.010309278350516,97,231.810880605913,0.292278719397363,331.875,14.142135623731,-210593282,-3266193.73207426,8280,261952.253868354,0.333333333069866,-6.24347341979969E+016,5.58164411991355E+020,1745944381612.67,58.9712766970227,-2130284442,-10147355.9041087,25932,784814.277644578,0.214136090993493,-3.38572786456312E+018,9.04329949429987E+022,31947758547762.9,172.450497087575,-3017938476,-20779352.4214252,62844,1568522.2501776,0.147432940246608,-4.14813085001544E+019,2.19466352747893E+024,198721392322692,321.952366066239,-2956643720,-37196907.6190311,115320,2743568.74523809,0.11772499956748,-3.33895150368981E+020,3.06463836742434E+025,922367324284670,547.868014726408,-1114803410,-3252791.02216107,14904,261310.186507936,0.333333333261106,-1.05044960679656E+018,2.40636079296187E+022,11463829341340,410.071197885102,-2448960944,-10106183.7467811,50112,782763.594444444,0.214136091068079,-5.69640702575171E+019,3.8987513127878E+024,209768225459553,1207.61861329914,-3124379712,-20696466.7417301,106896,1564369.12936508,0.147432940267684,-6.9791320260276E+020,9.46164323292816E+025,1.30479995337254E+015,2372.3583134176,-4763305900,-37051918.9651485,189584,2736658.67142857,0.117920239289686,-5.69486000326152E+021,1.34592380065249E+027,6109806423265519,3963.64691370934,150,38125,4484781,1639.46372618055,107.697740112994,102.642642344746,1070.06965590986,1073.10101470847,32.7582205668817,-0.875602636158978,0.244218937920326,378804.658192091,10.390632,0
8044535,6.49616908075588,-0.737873418394321,230,176.825203252033,32.3749752131668,188,83,147,180.835178515182,-0.580108311507241,37.9481646320097,0.012823055059819,1440.06319893811,8589914,5.65600231213556,1.76085336552622,155,96.1438053097345,12.0416780875558,91,68,87,97.4788041403728,1.40003757606083,16.0863982807007,0.026252545226721,258.772209645332,174.898770899804,61.8887455833139,0.252811081568228,0.017857142857143,56,221.509277412299,0.180645161290323,310,9.4339811320566,-720584114,-8770701.92002928,19732,655042.422316572,0.166666666551914,-8.93388156833462E+016,8.35495337678532E+020,2388231165632,54.3109860141877,-1769198786,-27181697.2406996,66480,1962519.13702409,0.107068033951749,-4.82977803324256E+018,1.35225684724772E+023,43302325321354.7,175.664637093051,-2715275968,-55573871.4066697,136592,3922434.71187701,0.073716462782637,-5.85459759090204E+019,3.26250050492239E+024,264474983078322,352.301099229232,-4331762428,-96231413.8264991,224636,6665441.63833944,0.055578432290079,-3.96632984725407E+020,3.71313176249479E+025,1.06677980299206E+015,618.408301319177,-2044483320,-8762265.30078955,9202,654888.756349206,0.166666666649628,-4.97288821668782E+017,8.2420523788498E+021,7501049527811.5,254.723643253328,-39052064,-27155006.4093213,34910,1961899.84206349,0.107068033968576,-2.68841110485918E+019,1.33398373380155E+024,136005631415046,753.381409534311,-813921500,-55519092.1505678,78508,3921040.11666667,0.073716462786506,-3.25885891206308E+020,3.21841417839794E+025,830673337018951,1485.46221130391,-2352410822,-96136158.1652291,140630,6662878.8515873,0.055775773086212,-2.26948592044437E+021,3.80148851234488E+026,3.41164719035746E+015,2460.65217783093,98,39752,4179418,1826.47468090242,99.3799999999999,96.1766593809976,572.160600000001,573.594586466166,23.9498347899556,-0.995853391479722,-0.341124099485273,228864.24,5.273442,1
8320209,6.52691037308213,-0.971432502796913,235,180.273469387755,33.257042898792,190,91,144,184.282491666175,-0.500192591057648,38.3079988624888,0.013511037067888,1467.50277684844,9859235,5.47174240221359,0.427543860364664,137,97.0145631067961,9.84682816476576,95,71,66,97.8369705966716,0.927814410472491,12.6650342237448,0.027482326326704,160.403091888628,173.488296940935,90.8980096102474,0.222407046140256,0.020408163265306,49,220.316760868715,0.159349593495935,307.5,11.4017542509914,-681296942,-8770932.3831594,20344,655049.857364858,0.166666666545992,-8.67280649541515E+016,8.0310066422137E+020,2341473993857.67,63.4130655529523,-1515558836,-27182643.2987669,61392,1962578.86033966,0.10706803395238,-4.68863729253386E+018,1.29982577130179E+023,42454545465491.6,191.164856434264,-2085462050,-55575628.7867515,131544,3922559.51285936,0.073716462782492,-5.68350851889235E+019,3.13600352140847E+024,259297049526655,378.724974477892,-3109674292,-96234145.7469825,219848,6665643.98869463,0.05564446560231,-3.88594958293432E+020,3.61359078640052E+025,1.05220767048756E+015,667.685824132075,1887177466,-8760184.66151532,16100,654762.73015873,0.166666666643078,-7.06488537358428E+017,1.31632743764231E+022,9479519297589.67,268.659981723271,2385002542,-27148842.7996977,57320,1961494.52301587,0.107068033968553,-3.81937326413518E+019,2.13048802754169E+024,171878348882356,793.17933228042,2879027700,-55507760.757244,116480,3920361.9531746,0.073716462786606,-4.62979734695561E+020,5.14008732005231E+025,1.04977095539036E+015,1574.36634213381,4371743098,-96118217.9097116,192500,6661957.06031746,0.055836655308375,-3.25197464405948E+021,6.14181035687876E+026,4335790101001016,2627.87357981699,88,47385,5194283,2100.24030454431,104.142857142857,101.080047984734,570.271899529043,571.528005034614,23.9066518993065,-0.963777777278478,-0.422580886922389,259473.714285713,6.445318,1
51511936,6.81780814477748,-0.894705994384653,249,186.483687943263,36.6630833459082,202.5,89,160,191.136830420676,-0.658328690126069,41.9329124275633,0.012402796640008,1758.36914465769,95586774,5.25280857398607,3.06532671898818,154,100.291959906163,8.4236769548309,98,79,75,100.958708928498,1.61215094571142,11.5843858949711,0.034297519853006,134.197996563605,1985.24209710867,40.7923866014626,0.29049609250867,0.003076923076923,325,1118.77580587525,0.092362344582593,3518.75,27.5136329843952,-32240784,-8742872.76490631,141906,653267.409368409,0.166666666646398,-2.32103742279032E+019,1.38505376051371E+024,97238368553623.8,323.382852899704,1664572504,-27098149.8873912,436722,1957171.73457654,0.107068033970309,-1.25478444679053E+021,2.2417222150609E+026,1.76308204193871E+015,954.322064609541,2672767544,-55406884.4249224,875604,3911750.2449051,0.073716462787021,-1.52103429055851E+022,5.40845467586483E+027,1.07682691373653E+016,1915.67570890478,2439652850,-95955627.1975045,1344130,6648509.93989622,0.055468989914283,-1.01497591993538E+023,6.03123706186053E+028,4.30058914730302E+016,3341.72276196392,-1254014906,-8650547.80415163,164362,648445.803174603,0.166666666664184,-6.74826760379476E+020,1.23826472657604E+026,919413972623097,2868.83237851066,-679486180,-26819153.0897234,513034,1942340.11428571,0.107068033973358,-3.64820539262128E+022,2.00414282216256E+028,1.66703975918014E+016,8551.46202138462,190350904,-54845881.9352192,1051192,3881528.36031746,0.073716462787742,-4.42230975687813E+023,4.83526261518E+029,1.01816775188846E+017,17016.6340584053,2167108722,-95008462.589746,1675366,6600207.6952381,0.055723820075939,-3.05735100582273E+024,5.65546349364606E+030,4.16177573330092E+017,27689.8582164066,91,91453,9627155,4260.51007637495,97.3940362087329,93.4367209960656,766.962946328825,767.780604054123,27.7088542537241,-1.44498979198487,0.195615473315948,720178.206602766,18.28125,1
49638478,6.4826687243954,-1.23981511369694,233,183.00935925126,42.6932822480032,204,87,146,189.041913903724,-0.565868002849888,47.3923691732874,0.019562841020235,2246.03665585716,55330246,4.73065396169223,1.3053557192133,124,94.2668389597804,5.45313178469051,93,78,46,94.5368001902518,1.04075083894146,7.13988073687112,0.046653688154248,50.9778969367433,1946.45406323976,43.0684162941108,0.285285938328803,0.003174603174603,315,1104.15536722651,0.091304347826087,3450,31.5753068076939,400932854,-8746412.79447678,122436,653580.076146076,0.166666666647006,-1.94710314948112E+019,1.09582798237377E+024,86491920679405.3,218.969341249159,-790931574,-27107591.7282294,406984,1957929.01384726,0.107068033970025,-1.05263048495479E+021,1.77360763991237E+026,1.56823231801124E+015,636.180861708391,-415860288,-55426445.4440478,793212,3913421.15559995,0.073716462786979,-1.27598574160115E+022,4.27906565255977E+027,9.57819730931009E+015,1286.76222622467,106760168,-95985795.4099654,1231040,6651105.04037074,0.055527664094219,-8.58384782275753E+022,4.82417370625809E+028,3.84566848037029E+016,2314.18542205081,-1403927888,-8700791.62685302,68346,652044.5,0.166666666663666,-1.36184196633637E+020,1.46574827243471E+025,316325384179782,1566.31646527175,-1717228126,-26968869.4400766,226498,1952987.59047619,0.107068033973112,-7.36230318132152E+021,2.3723270278289E+027,5735468547815895,4648.77395274363,-2376628510,-55145869.45322,468456,3902982.86190476,0.073716462787678,-8.92449346664268E+022,5.72355625631682E+028,3.50301730067922E+016,9238.64382575571,-2140039574,-95504425.3691117,776070,6633533.81904762,0.05582951097444,-6.26225986698995E+023,6.82971322843007E+029,1.44586976181867E+017,15032.2839078378,85,66442,6765264,3194.35428686152,93.448663853727,89.368003020988,782.486464459439,783.588558071354,27.992651858503,-1.39583639685321,0.350002807809111,556347.876230663,21.796875,1
